no;exp;wks;occ;ind;south;smsa;ms;fem;union;ed;blk;lwage;t;id
2504;20;38;0;0;0;0;1;0;1;16;0;6.820020199;5;358
2505;21;37;0;0;0;0;1;0;1;16;0;6.459899902;6;358
2506;22;36;0;0;0;0;1;0;1;16;0;6.991179943;7;358
2507;36;48;1;1;0;0;1;0;1;10;0;5.981410027;1;359
2508;37;49;1;1;0;0;1;0;1;10;0;5.981410027;2;359
2509;38;40;1;1;0;0;1;0;1;10;0;6.109250069;3;359
2510;39;48;1;1;0;0;1;0;1;10;0;6.2146101;4;359
2511;40;49;1;1;0;0;1;0;1;10;0;6.257669926;5;359
2512;41;39;1;1;0;0;1;0;1;10;0;6.324359894;6;359
2513;42;48;1;1;0;0;1;0;1;10;0;6.432940006;7;359
2514;28;48;0;1;0;1;1;0;0;12;0;6.905749798;1;360
2515;29;48;0;1;0;1;1;0;0;12;0;6.905749798;2;360
2516;30;49;0;1;0;1;1;0;0;12;0;7.244229794;3;360
2517;31;48;0;1;0;1;1;0;0;12;0;6.956550121;4;360
2518;32;47;0;1;0;1;1;0;0;12;0;7.003069878;5;360
2519;33;46;0;1;0;1;1;0;0;12;0;7.173190117;6;360
2520;34;48;0;1;0;1;1;0;0;12;0;7.130899906;7;360
2521;5;49;0;0;0;1;0;1;0;17;0;5.416100025;1;361
2522;6;52;0;0;0;1;0;1;0;17;0;5.480639935;2;361
2523;7;20;0;0;0;1;0;1;0;17;0;6.2146101;3;361
2524;8;50;0;0;0;1;0;1;0;17;0;6.253829956;4;361
2525;9;49;0;0;0;1;0;1;0;17;0;6.343880177;5;361
2526;10;48;0;0;1;1;0;1;0;17;0;7.170119762;6;361
2527;11;51;0;0;1;1;0;1;0;17;0;7.216710091;7;361
2528;20;52;1;0;1;0;1;0;0;10;0;6.586170197;1;362
2529;21;52;1;0;1;0;1;0;0;10;0;6.661849976;2;362
2530;22;51;1;0;1;0;1;0;0;10;0;6.813439846;3;362
2531;23;51;1;0;1;0;1;0;0;10;0;6.861710072;4;362
2532;24;52;1;0;1;0;1;0;0;10;0;7.069019794;5;362
2533;25;52;1;0;1;0;1;0;0;10;0;7.077499866;6;362
2534;26;51;1;0;1;0;1;0;0;10;0;7.11070013;7;362
2535;15;49;1;1;0;0;1;0;1;12;0;6.122489929;1;363
2536;16;49;1;1;0;0;1;0;1;12;0;6.165420055;2;363
2537;17;49;1;1;0;0;1;0;1;12;0;6.216609955;3;363
2538;18;42;1;1;0;0;1;0;1;12;0;6.565259933;4;363
2539;19;34;1;1;0;0;1;0;1;12;0;6.620069981;5;363
2540;20;47;1;1;0;0;1;0;1;12;0;6.693319798;6;363
2541;21;47;1;0;0;0;1;0;1;12;0;6.802390099;7;363
2542;20;49;0;1;0;1;0;1;0;13;0;6.437749863;1;364
2543;21;47;0;1;0;1;0;1;0;13;0;6.396930218;2;364
2544;22;48;0;1;0;1;0;1;0;13;0;6.470799923;3;364
2545;23;47;0;1;0;1;0;1;0;13;0;6.745240211;4;364
2546;24;48;0;1;0;1;0;1;0;13;0;6.77421999;5;364
2547;25;47;0;1;0;1;0;1;0;13;0;6.790100098;6;364
2548;26;47;1;1;0;1;0;1;0;13;0;6.790100098;7;364
2549;32;48;0;0;0;1;1;0;0;17;0;6.905749798;1;365
2550;33;49;0;0;0;1;1;0;0;17;0;6.905749798;2;365
2551;34;49;0;0;0;1;1;0;0;17;0;5.017280102;3;365
2552;35;50;0;0;0;1;1;0;0;17;0;7.377759933;4;365
2553;36;48;0;0;0;1;1;0;0;17;0;7.467370033;5;365
2554;37;47;0;0;0;1;1;0;0;17;0;7.377759933;6;365
2555;38;49;0;0;0;1;1;0;0;17;0;7.331059933;7;365
2556;12;47;1;0;0;1;1;0;0;12;0;6.620069981;1;366
2557;13;50;1;0;0;1;1;0;0;12;0;6.551080227;2;366
2558;14;51;1;0;0;1;1;0;0;12;0;6.551080227;3;366
2559;15;46;0;0;1;1;1;0;0;12;0;5.872119904;4;366
2560;16;52;0;0;1;1;1;0;0;12;0;6.925600052;5;366
2561;17;51;0;0;1;1;1;0;0;12;0;6.765039921;6;366
2562;18;50;0;0;1;1;1;0;0;12;0;6.682109833;7;366
2563;25;50;1;1;0;1;1;0;0;9;0;6.514709949;1;367
2564;26;42;1;1;0;1;1;0;0;9;0;6.762730122;2;367
2565;27;49;1;1;0;1;1;0;0;9;0;6.937310219;3;367
2566;28;48;1;1;0;1;1;0;0;9;0;6.829790115;4;367
2567;29;38;1;1;0;1;1;0;0;9;0;6.88244009;5;367
2568;30;50;1;1;0;1;1;0;0;9;0;6.980080128;6;367
2569;31;49;1;1;0;1;1;0;0;9;0;7.090079784;7;367
2570;9;49;0;1;1;1;1;0;0;16;0;6.467700005;1;368
2571;10;49;0;1;1;1;1;0;0;16;0;6.620069981;2;368
2572;11;49;0;0;1;1;1;0;0;16;0;6.768489838;3;368
2573;12;47;0;0;1;1;1;0;0;16;0;6.995769978;4;368
2574;13;49;0;0;1;1;1;0;0;16;0;7.136479855;5;368
2575;14;48;0;0;1;1;1;0;0;16;0;7.377759933;6;368
2576;15;48;0;0;1;1;1;0;0;16;0;7.549610138;7;368
2577;2;50;1;0;0;1;1;0;1;14;0;6.297110081;1;369
2578;3;50;1;0;0;1;1;0;1;14;0;6.492239952;2;369
2579;4;50;0;0;0;1;1;0;1;14;0;6.745240211;3;369
2580;5;49;1;0;0;1;1;0;1;14;0;6.88244009;4;369
2581;6;50;1;0;0;1;1;0;1;14;0;6.956550121;5;369
2582;7;49;1;0;0;1;1;0;1;14;0;7.047520161;6;369
2583;8;48;1;0;0;1;1;0;1;14;0;7.130899906;7;369
2584;9;49;0;0;0;1;1;0;1;12;0;6.602590084;1;370
2585;10;49;0;0;0;1;1;0;1;12;0;6.624070168;2;370
2586;11;49;0;0;0;1;1;0;1;12;0;6.715380192;3;370
2587;12;49;0;0;0;1;1;0;1;12;0;6.842679977;4;370
2588;13;47;0;0;0;1;1;0;1;12;0;7.025539875;5;370
2589;14;48;0;0;0;1;1;0;1;12;0;7.22329998;6;370
2590;15;47;0;0;0;1;1;0;1;12;0;7.090079784;7;370
2591;31;46;1;0;0;1;1;0;1;10;0;6.565259933;1;371
2592;32;47;1;0;0;1;1;0;1;10;0;6.659289837;2;371
2593;33;47;1;0;0;1;1;0;1;10;0;6.78783989;3;371
2594;34;47;1;0;0;1;1;0;1;10;0;6.85435009;4;371
2595;35;47;1;0;0;1;1;0;1;10;0;6.966020107;5;371
2596;36;47;1;0;0;1;1;0;1;10;0;7.153830051;6;371
2597;37;47;1;0;0;1;1;0;1;10;0;7.109059811;7;371
2598;9;49;0;0;0;1;0;1;0;16;0;6.522089958;1;372
2599;10;49;0;0;0;1;0;1;0;16;0;6.586170197;2;372
2600;11;47;0;0;0;1;0;1;0;16;0;6.652860165;3;372
2601;12;48;0;0;0;1;0;1;0;16;0;6.652860165;4;372
2602;13;48;0;0;0;1;0;1;0;16;0;6.777649879;5;372
2603;14;47;0;0;0;1;0;1;0;16;0;6.802390099;6;372
2604;15;48;0;0;0;1;0;1;0;16;0;6.930490017;7;372
2605;16;47;0;0;1;1;0;1;0;11;1;6.056779861;1;373
2606;17;50;0;0;1;1;0;1;0;11;1;6.234409809;2;373
2607;18;50;0;0;1;1;0;1;0;11;1;6.396930218;3;373
2608;19;50;0;0;1;1;0;1;0;11;1;6.398590088;4;373
2609;20;50;0;0;1;1;0;1;0;11;1;6.396930218;5;373
2610;21;49;0;0;1;1;0;1;0;11;1;6.396930218;6;373
2611;22;47;0;0;1;1;0;1;0;11;1;6.476970196;7;373
2612;13;50;1;0;0;0;1;0;0;9;0;5.768320084;1;374
2613;14;50;1;0;0;0;1;0;0;9;0;5.857930183;2;374
2614;15;49;1;0;0;0;1;0;0;9;0;6.03786993;3;374
2615;16;50;1;0;0;0;1;0;0;9;0;6.107019901;4;374
2616;17;50;1;0;0;0;1;0;0;9;0;6.173789978;5;374
2617;18;50;1;0;0;0;1;0;0;9;0;6.232450008;6;374
2618;19;49;1;0;0;0;1;0;0;9;0;6.267199993;7;374
2619;20;46;1;0;1;1;0;1;1;11;1;5.683579922;1;375
2620;21;45;1;0;1;1;0;1;1;11;1;5.733339787;2;375
2621;22;41;1;0;1;1;0;1;1;11;1;5.886099815;3;375
2622;23;40;1;0;1;1;0;1;0;11;1;5.945419788;4;375
2623;24;38;1;0;1;1;0;1;1;11;1;6.013720036;5;375
2624;25;42;0;0;1;1;0;1;0;11;1;6.023449898;6;375
2625;26;36;0;0;1;1;0;1;0;11;1;6.107019901;7;375
2626;27;47;0;0;0;0;1;0;0;12;0;6.492239952;1;376
2627;28;48;0;0;0;0;1;0;0;12;0;6.551080227;2;376
2628;29;48;0;0;0;0;1;0;0;12;0;6.606649876;3;376
2629;30;48;0;0;0;0;1;0;0;12;0;6.68460989;4;376
2630;31;47;0;0;0;0;1;0;0;12;0;6.745240211;5;376
2631;32;49;1;0;0;0;1;0;0;12;0;6.802390099;6;376
2632;33;47;0;0;0;0;1;0;0;12;0;6.856460094;7;376
2633;21;50;0;0;1;1;1;0;0;12;0;6.829790115;1;377
2634;22;50;0;0;1;1;1;0;0;12;0;6.905749798;2;377
2635;23;49;0;0;1;1;1;0;0;12;0;6.907760143;3;377
2636;24;50;0;0;1;1;1;0;0;12;0;7.047520161;4;377
2637;25;52;0;0;1;1;1;0;0;12;0;7.207859993;5;377
2638;26;50;0;0;1;1;1;0;0;12;0;6.949860096;6;377
2639;27;50;0;0;1;1;1;0;0;12;0;7.408530235;7;377
2640;3;50;0;1;0;1;1;0;0;15;0;6.492239952;1;378
2641;4;49;0;1;0;0;1;0;0;15;0;6.659289837;2;378
2642;5;52;0;1;0;0;1;0;0;15;0;6.656730175;3;378
2643;6;50;0;0;0;0;1;0;0;15;0;6.802390099;4;378
2644;7;50;0;1;0;0;1;0;0;15;0;7.081709862;5;378
2645;8;50;0;1;0;0;1;0;0;15;0;7.159289837;6;378
2646;9;48;0;1;0;0;1;0;0;15;0;7.272399902;7;378
2647;22;49;1;1;1;1;1;0;0;7;0;6.492239952;1;379
2648;23;48;1;1;1;1;1;0;0;7;0;6.543910027;2;379
2649;24;49;1;1;1;1;1;0;0;7;0;6.507279873;3;379
2650;25;50;1;1;1;1;1;0;0;7;0;6.715380192;4;379
2651;26;49;1;1;1;1;1;0;0;7;0;6.739339828;5;379
2652;27;50;1;1;1;1;1;0;0;7;0;6.892640114;6;379
2653;28;49;1;1;1;1;1;0;0;7;0;6.951769829;7;379
2654;30;52;1;1;1;1;1;0;1;10;0;6.363029957;1;380
2655;31;50;1;1;1;1;1;0;1;10;0;6.405230045;2;380
2656;32;50;1;1;1;1;1;0;1;10;0;6.413459778;3;380
2657;33;50;1;1;1;1;1;0;1;10;0;6.421619892;4;380
2658;34;49;1;1;1;1;1;0;1;10;0;6.437749863;5;380
2659;35;48;1;0;1;1;1;0;1;10;0;6.620069981;6;380
2660;36;48;1;0;1;1;1;0;1;10;0;6.68460989;7;380
2661;26;48;1;1;0;1;1;0;1;11;0;6.371610165;1;381
2662;27;48;1;1;0;1;1;0;1;11;0;6.416729927;2;381
2663;28;48;1;1;0;1;1;0;1;11;0;6.396930218;3;381
2664;29;45;1;1;0;1;1;0;1;11;0;6.551080227;4;381
2665;30;47;1;1;0;1;1;0;1;11;0;6.907760143;5;381
2666;31;48;1;1;0;1;1;0;1;11;0;6.802390099;6;381
2667;32;47;1;1;0;1;1;0;1;11;0;6.907760143;7;381
2668;20;49;1;0;0;1;1;0;1;12;1;6.437749863;1;382
2669;21;49;1;0;0;1;1;0;1;12;1;6.437749863;2;382
2670;22;49;1;0;0;1;1;0;1;12;1;6.336830139;3;382
2671;23;49;1;0;0;1;1;0;1;12;1;6.376729965;4;382
2672;24;50;1;0;0;1;1;0;1;12;1;6.393589973;5;382
2673;25;50;1;0;0;1;1;0;1;12;1;6.715380192;6;382
2674;26;51;1;0;0;1;1;0;1;12;1;6.543910027;7;382
2675;29;43;1;0;0;1;0;0;1;12;1;6.802390099;1;383
2676;30;42;1;0;0;1;1;0;1;12;1;6.905749798;2;383
2677;31;46;1;0;0;1;1;0;1;12;1;6.966020107;3;383
2678;32;45;1;0;0;1;1;0;1;12;1;6.956550121;4;383
2679;33;46;1;0;0;1;1;0;1;12;1;7.090079784;5;383
2680;34;41;1;0;0;1;1;0;1;12;1;7.130899906;6;383
2681;35;43;1;0;0;1;1;0;1;12;1;6.961299896;7;383
2682;27;51;0;0;0;1;1;0;1;12;0;5.783830166;1;384
2683;28;49;0;0;0;1;1;0;1;12;0;6.122489929;2;384
2684;29;50;1;0;0;1;1;0;1;12;0;6.109250069;3;384
2685;30;50;0;0;0;1;1;0;1;12;0;6.109250069;4;384
2686;31;45;1;0;0;1;1;0;1;12;0;6.163310051;5;384
2687;32;50;1;0;0;1;1;0;1;12;0;6.192359924;6;384
2688;33;49;1;0;0;1;1;0;1;12;0;6.496769905;7;384
2689;10;47;1;0;0;1;1;0;1;12;0;6.606649876;1;385
2690;11;52;1;0;0;1;1;0;1;12;0;6.733399868;2;385
2691;12;50;1;0;0;1;1;0;1;12;0;6.791220188;3;385
2692;13;49;0;0;0;1;1;0;1;12;0;6.845880032;4;385
2693;14;51;1;0;0;1;1;0;1;12;0;6.955589771;5;385
2694;15;50;1;0;0;1;1;0;1;12;0;7.122869968;6;385
2695;16;50;1;0;0;1;1;0;1;12;0;7.16549015;7;385
2696;17;49;0;0;1;1;1;0;0;14;0;6.905749798;1;386
2697;18;49;0;0;1;1;1;0;0;14;0;6.905749798;2;386
2698;19;49;0;0;1;1;1;0;0;14;0;7.261929989;3;386
2699;20;49;0;0;1;1;1;0;0;14;0;7.279319763;4;386
2700;21;50;0;0;1;1;1;0;0;14;0;7.393260002;5;386
2701;22;49;0;0;1;1;1;0;0;14;0;7.359469891;6;386
2702;23;49;0;0;1;0;1;0;0;14;0;7.863269806;7;386
2703;6;46;1;1;1;1;1;0;0;17;0;6.565259933;1;387
2704;7;49;1;1;1;1;1;0;0;17;0;6.551080227;2;387
2705;8;52;1;1;1;1;1;0;0;17;0;6.633319855;3;387
2706;9;49;1;1;1;1;1;0;0;17;0;6.616069794;4;387
2707;10;49;1;1;1;1;1;0;0;17;0;6.804609776;5;387
2708;11;50;1;1;1;1;1;0;0;17;0;6.907760143;6;387
2709;12;51;1;1;1;1;1;0;0;17;0;7.185389996;7;387
2710;34;44;0;0;1;1;1;0;0;14;0;6.802390099;1;388
2711;35;45;0;0;1;1;1;0;0;14;0;6.905749798;2;388
2712;36;44;0;0;1;1;1;0;0;14;0;7.090079784;3;388
2713;37;46;0;0;1;1;1;0;0;14;0;7.130899906;4;388
2714;38;45;0;0;1;1;1;0;0;14;0;7.244229794;5;388
2715;39;43;0;0;1;1;1;0;0;14;0;7.313220024;6;388
2716;40;43;0;0;1;1;1;0;0;14;0;7.313220024;7;388
2717;21;39;1;0;1;1;1;0;1;14;0;6.905749798;1;389
2718;22;52;1;0;0;1;1;0;1;14;0;6.905749798;2;389
2719;23;52;1;0;0;1;0;0;1;14;0;7.1115098;3;389
2720;24;48;1;0;0;1;0;0;1;14;0;7.271699905;4;389
2721;25;52;1;0;0;1;0;0;1;14;0;7.338890076;5;389
2722;26;50;1;0;0;1;0;0;1;14;0;7.346010208;6;389
2723;27;50;1;0;0;1;0;0;1;14;0;7.592870235;7;389
2724;30;48;1;0;1;1;1;0;0;11;0;6.747590065;1;390
2725;31;47;1;0;1;1;1;0;0;11;0;6.842679977;2;390
2726;32;46;1;0;1;1;1;0;0;11;0;6.937310219;3;390
2727;33;47;1;0;1;1;1;0;0;11;0;7.038780212;4;390
2728;34;47;1;0;1;1;1;0;0;11;0;7.130899906;5;390
2729;35;47;1;0;1;1;1;0;0;11;0;7.226210117;6;390
2730;36;46;1;0;1;1;1;0;0;11;0;7.323170185;7;390
2731;35;52;1;1;1;1;1;0;1;9;0;6.295269966;1;391
2732;36;51;1;1;1;1;1;0;1;9;0;6.450469971;2;391
2733;37;51;0;1;1;1;1;0;0;9;0;6.39192009;3;391
2734;38;48;0;1;1;1;1;0;0;9;0;6.577859879;4;391
2735;39;48;0;1;1;1;1;0;0;9;0;6.561029911;5;391
2736;40;48;0;1;1;0;1;0;0;9;0;6.597149849;6;391
2737;41;47;0;1;1;0;1;0;0;9;0;6.656730175;7;391
2738;17;48;0;0;1;1;1;0;0;16;0;6.359570026;1;392
2739;18;50;0;0;1;1;1;0;0;16;0;6.396930218;2;392
2740;19;50;0;0;1;1;1;0;0;16;0;6.476970196;3;392
2741;20;49;0;0;1;1;1;0;0;16;0;6.086770058;4;392
2742;21;45;0;0;1;1;1;0;0;16;0;6.659289837;5;392
2743;22;51;0;0;1;1;1;0;0;16;0;6.791220188;6;392
2744;23;25;0;0;1;1;1;0;0;16;0;6.840549946;7;392
2745;15;48;1;1;0;0;1;0;1;12;0;6.444129944;1;393
2746;16;44;1;1;0;0;1;0;1;12;0;6.568079948;2;393
2747;17;48;1;1;0;0;1;0;1;12;0;6.634630203;3;393
2748;18;46;1;1;0;0;1;0;1;12;0;6.733399868;4;393
2749;19;48;1;1;0;0;1;0;1;12;0;6.834109783;5;393
2750;20;48;1;1;0;0;1;0;1;12;0;6.935369968;6;393
2751;21;46;1;1;0;0;1;0;1;12;0;7.016610146;7;393
2752;3;49;1;0;1;0;1;0;0;12;1;6.2146101;1;394
2753;4;50;1;0;1;0;1;0;0;12;1;6.2146101;2;394
2754;5;50;1;0;1;0;1;0;0;12;1;6.413459778;3;394
2755;6;50;1;0;1;0;1;0;0;12;1;6.507279873;4;394
2756;7;50;1;0;1;0;1;0;0;12;1;6.697030067;5;394
2757;8;50;1;0;1;0;1;0;0;12;1;6.697030067;6;394
2758;9;50;1;0;1;0;1;0;0;12;1;6.77421999;7;394
2759;32;48;1;1;0;0;1;0;1;7;0;6.059120178;1;395
2760;33;49;1;1;0;0;1;0;1;7;0;6.111470222;2;395
2761;34;31;1;1;0;0;1;0;1;7;0;6.272880077;3;395
2762;35;48;1;1;0;0;1;0;1;7;0;6.311729908;4;395
2763;36;44;1;1;0;0;1;0;1;7;0;6.418360233;5;395
2764;37;45;1;1;0;0;1;0;1;7;0;6.579249859;6;395
2765;38;50;1;1;0;0;1;0;1;7;0;6.660580158;7;395
2766;10;45;1;1;0;0;1;0;0;12;0;6.052090168;1;396
2767;11;47;1;1;0;0;1;0;0;12;0;6.109250069;2;396
2768;12;48;1;1;0;0;0;0;0;12;0;6.2146101;3;396
2769;13;49;1;1;0;0;0;0;0;12;0;6.309919834;4;396
2770;14;45;1;0;0;0;0;0;0;12;0;6.551080227;5;396
2771;15;50;1;0;0;0;1;0;0;12;0;6.551080227;6;396
2772;16;52;1;0;0;0;1;0;0;12;0;6.620069981;7;396
2773;3;49;0;0;1;1;0;0;0;17;0;6.779920101;1;397
2774;4;51;0;0;1;1;0;0;0;17;0;6.866930008;2;397
2775;5;50;0;0;1;1;0;0;0;17;0;6.897699833;3;397
2776;6;50;0;0;1;1;1;0;0;17;0;6.968850136;4;397
2777;7;50;0;0;1;1;1;0;0;17;0;7.058760166;5;397
2778;8;51;0;0;1;1;1;0;0;17;0;7.130899906;6;397
2779;9;49;0;0;1;1;1;0;0;17;0;6.98472023;7;397
2780;13;49;0;1;0;1;1;0;0;16;0;6.536690235;1;398
2781;14;48;0;1;0;1;1;0;0;16;0;6.659289837;2;398
2782;15;49;0;1;0;1;1;0;0;16;0;6.791220188;3;398
2783;16;46;0;1;0;1;1;0;0;16;0;6.887549877;4;398
2784;17;47;0;1;0;1;1;0;0;16;0;6.98472023;5;398
2785;18;48;0;1;0;1;1;0;0;16;0;7.090079784;6;398
2786;19;47;0;1;0;1;1;0;0;16;0;7.244229794;7;398
2787;31;42;1;1;0;1;1;0;1;6;1;6.380119801;1;399
2788;32;48;1;1;0;1;1;0;1;6;1;6.461470127;2;399
2789;33;48;1;1;0;1;1;0;1;6;1;6.548220158;3;399
2790;34;47;1;1;0;1;1;0;1;6;1;6.673299789;4;399
2791;35;47;1;1;0;1;1;0;1;6;1;6.771940231;5;399
2792;36;39;1;1;0;1;1;0;1;6;1;6.89467001;6;399
2793;37;47;1;1;0;1;1;0;1;6;1;6.956550121;7;399
2794;13;28;1;1;0;1;1;0;1;10;0;6.508769989;1;400
2795;14;50;1;1;0;1;1;0;1;10;0;6.602590084;2;400
2796;15;48;1;1;0;1;1;0;1;10;0;6.693319798;3;400
2797;16;49;1;1;0;1;1;0;1;10;0;6.753439903;4;400
2798;17;46;1;1;0;1;1;0;1;10;0;6.801280022;5;400
2799;18;33;0;0;0;1;1;0;1;10;0;6.955589771;6;400
2800;19;51;1;1;0;1;1;0;1;10;0;7.033510208;7;400
2801;7;49;1;0;0;1;0;0;1;12;0;6.586170197;1;401
2802;8;42;1;0;0;1;0;0;1;12;0;6.685860157;2;401
2803;9;28;1;0;0;1;0;0;0;12;0;6.785590172;3;401
2804;10;38;1;0;0;1;0;0;1;12;0;6.733399868;4;401
2805;11;48;0;1;0;1;0;0;0;12;0;7.600900173;5;401
2806;12;39;1;0;0;1;1;0;0;12;0;7.183110237;6;401
2807;13;44;0;0;0;1;1;0;0;12;0;7.495540142;7;401
2808;16;50;0;0;0;1;1;0;0;16;0;6.905749798;1;402
2809;17;48;0;0;0;1;1;0;0;16;0;6.905749798;2;402
2810;18;51;0;0;0;1;1;0;0;16;0;6.907760143;3;402
2811;19;50;0;0;0;1;1;0;0;16;0;7.130899906;4;402
2812;20;49;0;0;0;1;1;0;0;16;0;7.207859993;5;402
2813;21;52;0;0;0;1;1;0;0;16;0;7.446589947;6;402
2814;22;51;0;0;0;1;1;0;0;16;0;7.467370033;7;402
2815;21;50;1;0;0;1;1;0;1;12;0;6.905749798;1;403
2816;22;50;1;0;0;1;1;0;1;12;0;6.905749798;2;403
2817;23;50;1;0;0;1;1;0;1;12;0;7.166269779;3;403
2818;24;50;1;0;0;1;1;0;1;12;0;7.130899906;4;403
2819;25;50;1;0;0;1;1;0;1;12;0;7.377759933;5;403
2820;26;50;1;0;0;1;1;0;1;12;0;7.408530235;6;403
2821;27;50;1;0;0;1;1;0;1;12;0;7.475910187;7;403
2822;15;50;1;1;0;1;1;0;1;12;0;6.551080227;1;404
2823;16;50;1;1;0;1;1;0;1;12;0;6.68460989;2;404
2824;17;46;1;1;0;1;1;0;1;12;0;6.802390099;3;404
2825;18;41;1;1;0;1;1;0;1;12;0;6.824369907;4;404
2826;19;49;1;1;0;1;1;0;1;12;0;6.932449818;5;404
2827;20;49;1;1;0;1;1;0;1;12;0;7.003069878;6;404
2828;21;49;1;1;0;1;1;0;1;12;0;7.051859856;7;404
2829;5;48;0;0;1;1;1;0;0;16;0;6.905749798;1;405
2830;6;49;0;0;1;1;1;0;0;16;0;6.905749798;2;405
2831;7;49;0;0;1;1;1;0;0;16;0;7.130899906;3;405
2832;8;48;0;0;1;1;1;0;0;16;0;7.244229794;4;405
2833;9;48;0;0;1;1;1;0;0;16;0;7.467370033;5;405
2834;10;47;0;0;1;1;1;0;0;16;0;7.450079918;6;405
2835;11;47;0;0;1;1;1;0;0;16;0;7.649690151;7;405
2836;3;48;1;1;0;0;1;0;1;13;0;6.396930218;1;406
2837;4;43;1;1;0;1;1;0;1;13;0;6.480040073;2;406
2838;5;48;1;1;0;1;1;0;1;13;0;6.549650192;3;406
2839;6;47;1;1;0;1;1;0;1;13;0;6.654150009;4;406
2840;7;44;1;1;0;1;1;0;1;13;0;6.68460989;5;406
2841;8;46;1;1;0;1;1;0;1;13;0;6.829790115;6;406
2842;9;48;1;1;0;1;1;0;1;13;0;6.975409985;7;406
2843;25;52;0;0;0;1;1;0;0;17;0;6.802390099;1;407
2844;26;44;0;0;0;1;1;0;0;17;0;6.905749798;2;407
2845;27;46;0;0;0;1;1;0;0;17;0;7.095059872;3;407
2846;28;46;0;0;0;1;1;0;0;17;0;7.180069923;4;407
2847;29;45;0;0;0;1;1;0;0;17;0;7.279319763;5;407
2848;30;46;0;0;0;1;1;0;0;17;0;7.346010208;6;407
2849;31;47;0;0;0;1;1;0;0;17;0;7.467370033;7;407
2850;4;42;0;0;1;0;0;1;0;16;0;6.122489929;1;408
2851;5;50;0;0;1;0;0;1;0;16;0;6.148469925;2;408
2852;6;37;0;0;1;0;0;1;0;16;0;6.206580162;3;408
2853;7;38;0;0;1;0;0;1;0;16;0;6.309919834;4;408
2854;8;38;0;0;1;0;0;1;0;16;0;6.583409786;5;408
2855;9;42;0;0;1;0;0;1;0;16;0;6.586170197;6;408
2856;10;40;0;0;1;0;0;1;0;16;0;6.626719952;7;408
2857;40;50;1;1;0;1;1;0;1;10;0;6.388559818;1;409
2858;41;50;1;1;0;1;1;0;1;10;0;6.437749863;2;409
2859;42;49;1;1;0;1;1;0;1;10;0;6.476970196;3;409
2860;43;50;1;1;0;1;1;0;1;10;0;6.56385994;4;409
2861;44;52;1;0;0;1;1;0;0;10;0;6.445720196;5;409
2862;45;50;1;0;0;1;1;0;0;10;0;6.88244009;6;409
2863;46;51;1;0;0;1;1;0;0;10;0;6.966020107;7;409
2864;20;22;1;0;0;0;0;1;0;12;0;5.598420143;1;410
2865;21;44;1;0;0;0;0;1;0;12;0;5.703780174;2;410
2866;22;52;1;0;0;0;0;1;0;12;0;5.828949928;3;410
2867;23;52;1;0;0;0;0;1;0;12;0;6.052090168;4;410
2868;24;50;1;0;0;0;0;1;0;12;0;6.109250069;5;410
2869;25;44;1;0;0;0;0;1;0;12;0;6.163310051;6;410
2870;26;48;1;0;0;0;0;1;0;12;0;6.396930218;7;410
2871;5;51;1;1;0;0;1;0;0;16;0;6.021019936;1;411
2872;6;47;1;1;0;0;1;0;0;16;0;6.173789978;2;411
2873;7;46;0;1;0;0;1;0;0;16;0;6.309919834;3;411
2874;8;49;0;1;0;0;1;0;0;16;0;6.579249859;4;411
2875;9;48;1;1;0;0;1;0;0;16;0;6.656730175;5;411
2876;10;48;1;1;0;0;1;0;0;16;0;6.650279999;6;411
2877;11;47;1;1;0;0;1;0;0;16;0;6.925600052;7;411
2878;1;50;0;0;0;1;1;0;0;16;0;6.371610165;1;412
2879;2;49;0;0;0;1;1;0;0;16;0;6.721429825;2;412
2880;3;49;0;0;0;1;1;0;0;16;0;6.753439903;3;412
2881;4;48;0;0;0;1;0;0;0;16;0;7.244229794;4;412
2882;5;43;0;0;0;1;0;0;0;16;0;7.244229794;5;412
2883;6;50;0;0;0;1;0;0;0;16;0;7.11070013;6;412
2884;7;47;0;0;0;1;0;0;0;16;0;7.313220024;7;412
2885;9;47;0;1;0;1;1;0;0;16;0;6.551080227;1;413
2886;10;38;0;1;0;1;1;0;0;16;0;6.786719799;2;413
2887;11;48;0;1;0;1;1;0;0;16;0;6.880380154;3;413
2888;12;48;0;1;0;1;1;0;0;16;0;6.968850136;4;413
2889;13;48;0;1;0;1;1;0;0;16;0;7.03703022;5;413
2890;14;48;0;1;0;1;1;0;0;16;0;7.00124979;6;413
2891;15;49;0;1;0;1;1;0;0;16;0;7.279319763;7;413
2892;37;47;0;0;0;1;1;0;1;12;1;6.476970196;1;414
2893;38;47;0;0;0;1;1;0;1;12;1;6.565259933;2;414
2894;39;47;0;0;0;1;1;0;1;12;1;6.551080227;3;414
2895;40;52;0;0;0;1;1;0;1;12;1;6.551080227;4;414
2896;41;47;0;0;0;1;1;0;1;12;1;6.745240211;5;414
2897;42;47;0;0;0;1;1;0;1;12;1;6.861710072;6;414
2898;43;47;0;0;0;1;1;0;1;12;1;7.003069878;7;414
2899;21;32;1;1;0;1;1;0;1;9;0;6.059120178;1;415
2900;22;47;1;1;0;1;1;0;1;9;0;6.035480022;2;415
2901;23;50;1;1;0;1;1;0;1;9;0;6.079929829;3;415
